losses,accuracies
0.004008025862276554,0.058359622955322266
0.0003103728231508285,0.048603929579257965
0.04486575350165367,0.0674566999077797
0.0302081611007452,0.045621782541275024
0.014141423627734184,0.07153179496526718
0.0038297080900520086,0.9353312253952026
0.0002611534437164664,0.8759048581123352
0.04026313126087189,0.8632634282112122
0.025484386831521988,0.9433407187461853
0.013162815943360329,0.7940751314163208
0.003714100457727909,0.9384858012199402
0.00018320789968129247,0.9017580151557922
0.03573143482208252,0.8814949989318848
0.02162853255867958,0.9477556943893433
0.012019368819892406,0.8417630195617676
0.003765916218981147,0.9369085431098938
0.00013386306818574667,0.9100310206413269
0.0318426750600338,0.8933454751968384
0.018890615552663803,0.9440765380859375
0.011016962118446827,0.8663294911384583
0.004117921460419893,0.9369085431098938
0.00010394509445177391,0.9162358045578003
0.028779318556189537,0.9024612307548523
0.016902578994631767,0.9433407187461853
0.010206987150013447,0.8735548853874207
0.0046205902472138405,0.9369085431098938
8.475421054754406e-05,0.9234746694564819
0.026346122846007347,0.9097538590431213
0.015415032394230366,0.9448123574256897
0.009574292227625847,0.8800578117370605
0.0051922257989645,0.9337539672851562
7.188061863416806e-05,0.924508810043335
0.024382075294852257,0.9097538590431213
0.014270639047026634,0.9455481767654419
0.009079761803150177,0.8858381509780884
0.0057746535167098045,0.9353312253952026
6.270212179515511e-05,0.9234746694564819
0.02277512662112713,0.911577045917511
0.013365961611270905,0.9448123574256897
0.008686532266438007,0.8865606784820557
0.006325381342321634,0.9321766495704651
5.590759246842936e-05,0.924508810043335
0.021443568170070648,0.9152233600616455
0.012632584199309349,0.9455481767654419
0.008368393406271935,0.8894508481025696
0.0068304650485515594,0.9305993914604187
5.07818695041351e-05,0.9255428910255432
0.02032599411904812,0.9152233600616455
0.01202496886253357,0.9455481767654419
0.00810895673930645,0.8901734352111816
0.007285889703780413,0.9305993914604187
4.672895011026412e-05,0.9265770316123962
0.019377069547772408,0.9152233600616455
0.01151197962462902,0.9455481767654419
0.007895599119365215,0.8901734352111816
0.0076905423775315285,0.9305993914604187
4.327203714638017e-05,0.9276111721992493
0.01856349967420101,0.9179580807685852
0.011071696877479553,0.9470198750495911
0.007718921639025211,0.8908959627151489
0.008046244271099567,0.9305993914604187
4.0649541915627196e-05,0.9276111721992493
0.017859725281596184,0.9197812080383301
0.01068840827792883,0.9462840557098389
0.00757178058847785,0.8916184902191162
0.008357149548828602,0.9305993914604187
3.8265450712060556e-05,0.9286453127861023
0.017246054485440254,0.9197812080383301
0.010350389406085014,0.9462840557098389
0.007448647171258926,0.8901734352111816
0.008628442883491516,0.9290220737457275
3.611976353568025e-05,0.9296793937683105
0.016707299277186394,0.9206928014755249
0.010049008764326572,0.9448123574256897
0.007345148362219334,0.8908959627151489
0.008865691721439362,0.9290220737457275
3.45700973412022e-05,0.9286453127861023
0.01623133011162281,0.9206928014755249
0.00977751798927784,0.9448123574256897
0.007257727440446615,0.8908959627151489
0.00907479040324688,0.9290220737457275
3.302042750874534e-05,0.9296793937683105
0.01580868288874626,0.9206928014755249
0.009530789218842983,0.9455481767654419
0.007183783687651157,0.8916184902191162
0.009260551072657108,0.9274448156356812
3.1709168979432434e-05,0.9296793937683105
0.015431832522153854,0.9197812080383301
0.009304755367338657,0.9455481767654419
0.007120952010154724,0.8916184902191162
0.009428011253476143,0.9290220737457275
3.0397906812140718e-05,0.9296793937683105
0.015094478614628315,0.9197812080383301
0.009096399880945683,0.9455481767654419
0.00706738093867898,0.8923410177230835
0.00958083663135767,0.9290220737457275
2.90866428258596e-05,0.9296793937683105
0.014791586436331272,0.9197812080383301
0.00890309177339077,0.9448123574256897
0.007021574769169092,0.8908959627151489
0.00972216296941042,0.9274448156356812
2.8013790142722428e-05,0.9296793937683105
0.014518805779516697,0.9197812080383301
0.008722735568881035,0.9455481767654419
0.006982337683439255,0.8916184902191162
0.009854408912360668,0.9274448156356812
2.7179348762729205e-05,0.9286453127861023
0.014272517524659634,0.9206928014755249
0.0085538225248456,0.9448123574256897
0.006948515772819519,0.8923410177230835
0.00997928623110056,0.9274448156356812
2.634490556374658e-05,0.9286453127861023
0.01404966227710247,0.9197812080383301
0.008394857868552208,0.9440765380859375
0.0069193667732179165,0.8916184902191162
0.010098508559167385,0.92586749792099
2.5510462364763953e-05,0.9296793937683105
0.013847588561475277,0.9206928014755249
0.008244840428233147,0.9433407187461853
0.0068940455093979836,0.8923410177230835
0.010212663561105728,0.9242902398109436
2.4676019165781327e-05,0.9296793937683105
0.013663881458342075,0.9206928014755249
0.008102793246507645,0.9433407187461853
0.006871916353702545,0.8923410177230835
0.01032281294465065,0.92586749792099
2.396077979938127e-05,0.9296793937683105
0.01349656656384468,0.9225159287452698
0.007967875339090824,0.9426048398017883
0.006852590478956699,0.8923410177230835
0.01042931154370308,0.92586749792099
2.3364747903542593e-05,0.9296793937683105
0.01334395445883274,0.9234275221824646
0.00783945806324482,0.9411332011222839
0.006835492793470621,0.8923410177230835
0.010532748885452747,0.92586749792099
2.276871418871451e-05,0.9296793937683105
0.013204468414187431,0.9234275221824646
0.007716981228441,0.9411332011222839
0.006820303853601217,0.8916184902191162
0.010633478872478008,0.92586749792099
2.2172682292875834e-05,0.9296793937683105
0.013076785951852798,0.9243391156196594
0.007599839009344578,0.9411332011222839
0.006806683726608753,0.8916184902191162
0.010731618851423264,0.92586749792099
2.169585604860913e-05,0.9307135343551636
0.012959710322320461,0.9225159287452698
0.007487751543521881,0.9418690204620361
0.00679424311965704,0.8916184902191162
0.010827580466866493,0.92586749792099
2.109982233378105e-05,0.9296793937683105
0.012852272018790245,0.9234275221824646
0.007380250841379166,0.9411332011222839
0.006782853044569492,0.8930636048316956
0.010921248234808445,0.92586749792099
2.062299427052494e-05,0.9317476749420166
0.012753473594784737,0.9234275221824646
0.007277012802660465,0.9411332011222839
0.006772362627089024,0.8937861323356628
0.011013093404471874,0.92586749792099
2.0146166207268834e-05,0.9317476749420166
0.012662630528211594,0.9234275221824646
0.007177730556577444,0.9411332011222839
0.00676236767321825,0.8937861323356628
0.01110305730253458,0.92586749792099
1.966933996300213e-05,0.9317476749420166
0.012578913941979408,0.9234275221824646
0.0070821261033415794,0.9418690204620361
0.006753013469278812,0.8937861323356628
0.011191022582352161,0.92586749792099
1.9073304429184645e-05,0.9317476749420166
0.012501762248575687,0.9234275221824646
0.0069899894297122955,0.9418690204620361
0.006743862293660641,0.8952311873435974
0.011277459561824799,0.92586749792099
1.8715683836489916e-05,0.9317476749420166
0.012430586852133274,0.9225159287452698
0.006901038344949484,0.9411332011222839
0.006735009141266346,0.897398829460144
0.011362191289663315,0.92586749792099
1.823885577323381e-05,0.9317476749420166
0.012364836409687996,0.9225159287452698
0.006815229542553425,0.9411332011222839
0.006726278457790613,0.897398829460144
0.011445160955190659,0.92586749792099
1.7881233361549675e-05,0.9317476749420166
0.012304142117500305,0.9225159287452698
0.00671762228012085,0.8981214165687561
0.006732185836881399,0.9411332011222839
0.011526782065629959,0.92586749792099
1.7404405298293568e-05,0.9317476749420166
0.01224801316857338,0.9225159287452698
0.006651933304965496,0.9411332011222839
0.006708958651870489,0.8981214165687561
0.011606697924435139,0.92586749792099
1.7165990357170813e-05,0.9327818155288696
0.01219611894339323,0.9225159287452698
0.006574214436113834,0.9411332011222839
0.006700192578136921,0.897398829460144
0.011685381643474102,0.92586749792099
1.6927575416048057e-05,0.9317476749420166
0.012148124165832996,0.9225159287452698
0.00669136131182313,0.897398829460144
0.006498910486698151,0.9411332011222839
0.011762420646846294,0.92586749792099
1.645074735279195e-05,0.9296793937683105
0.012103668414056301,0.9234275221824646
0.0064259059727191925,0.940397322177887
0.0066823093220591545,0.897398829460144
0.011838463135063648,0.92586749792099
1.6212332411669195e-05,0.9296793937683105
0.012062608264386654,0.9225159287452698
0.0063551077619194984,0.940397322177887
0.006673097610473633,0.897398829460144
0.011913154274225235,0.92586749792099
1.5735502529423684e-05,0.9286453127861023
0.012024576775729656,0.9216043949127197
0.006663690321147442,0.897398829460144
0.006286350544542074,0.940397322177887
0.011986671946942806,0.92586749792099
1.5616295058862306e-05,0.9286453127861023
0.011989433318376541,0.9216043949127197
0.006219636648893356,0.940397322177887
0.006653992924839258,0.897398829460144
0.012059075757861137,0.92586749792099
1.5258672647178173e-05,0.9286453127861023
0.011956853792071342,0.9216043949127197
0.0061548007652163506,0.940397322177887
0.006644063629209995,0.897398829460144
0.012130187824368477,0.92586749792099
1.5020257706055418e-05,0.9286453127861023
0.011926805600523949,0.9225159287452698
0.006091749761253595,0.9396615028381348
0.00663385633379221,0.8966763019561768
0.012200595811009407,0.92586749792099
1.4781842764932662e-05,0.9307135343551636
0.011898932978510857,0.9225159287452698
0.006030459888279438,0.9396615028381348
0.006623406894505024,0.8959537744522095
0.012270062230527401,0.92586749792099
1.4424220353248529e-05,0.9307135343551636
0.011873196810483932,0.9225159287452698
0.005970838945358992,0.9396615028381348
0.006612665951251984,0.8966763019561768
0.012338709086179733,0.92586749792099
1.4185804502631072e-05,0.9307135343551636
0.011849450878798962,0.9225159287452698
0.005912791006267071,0.9389256834983826
0.006601706147193909,0.8966763019561768
0.012406707741320133,0.92586749792099
1.3947389561508317e-05,0.9307135343551636
0.011827461421489716,0.9225159287452698
0.005856295116245747,0.9389256834983826
0.006590454839169979,0.8966763019561768
0.012473884969949722,0.92586749792099
1.3470558769768104e-05,0.9307135343551636
0.011807211674749851,0.9225159287452698
0.00580120924860239,0.9389256834983826
0.006578890141099691,0.8966763019561768
0.012540413066744804,0.92586749792099
1.3351351299206726e-05,0.9296793937683105
0.01178854238241911,0.9216043949127197
0.005747556686401367,0.9389256834983826
0.00656710471957922,0.897398829460144
0.012606354430317879,0.92586749792099
1.3112935448589269e-05,0.9296793937683105
0.01177134271711111,0.9206928014755249
0.005695291794836521,0.9389256834983826
0.006555040366947651,0.8966763019561768
0.012671822682023048,0.9242902398109436
1.2874520507466514e-05,0.9307135343551636
0.011755507439374924,0.9206928014755249
0.005644273012876511,0.9389256834983826
0.006542719900608063,0.8966763019561768
0.01273670420050621,0.9242902398109436
1.2636104656849056e-05,0.9296793937683105
0.011741001158952713,0.9206928014755249
0.005594547837972641,0.9389256834983826
0.006530226673930883,0.8966763019561768
0.012801287695765495,0.9227129220962524
1.2516897186287679e-05,0.9296793937683105
0.011727660894393921,0.9206928014755249
0.005545926745980978,0.9389256834983826
0.00651747640222311,0.8959537744522095
0.012865575961768627,0.9227129220962524
1.2159273865108844e-05,0.9296793937683105
0.011715435422956944,0.9216043949127197
0.005498554091900587,0.9396615028381348
0.006504529621452093,0.8959537744522095
0.01292944885790348,0.9227129220962524
1.2040065485052764e-05,0.9296793937683105
0.01170422974973917,0.9216043949127197
0.005452262703329325,0.9389256834983826
0.0064913728274405,0.8959537744522095
0.01299290731549263,0.9227129220962524
1.1920858014491387e-05,0.9296793937683105
0.011694037355482578,0.9225159287452698
0.005406982731074095,0.9396615028381348
0.006478089839220047,0.8952311873435974
0.01305630337446928,0.9227129220962524
1.156323378381785e-05,0.9307135343551636
0.011684800498187542,0.9225159287452698
0.005362809635698795,0.9396615028381348
0.006464513950049877,0.8945086598396301
0.013119343668222427,0.921135663986206
1.1444026313256472e-05,0.9307135343551636
0.011676356196403503,0.9225159287452698
0.005319530144333839,0.9396615028381348
0.006450881715863943,0.8945086598396301
0.013182437047362328,0.921135663986206
1.1205610462639015e-05,0.9317476749420166
0.011668754741549492,0.9225159287452698
0.005277333781123161,0.9396615028381348
0.006437121424823999,0.8945086598396301
0.013245290145277977,0.921135663986206
1.0967194612021558e-05,0.9307135343551636
0.01166196446865797,0.9234275221824646
0.005236008204519749,0.9396615028381348
0.006423187907785177,0.8945086598396301
0.013307906687259674,0.921135663986206
1.0847986231965479e-05,0.9296793937683105
0.011655858717858791,0.9234275221824646
0.005195530131459236,0.9396615028381348
0.0064091249369084835,0.8945086598396301
0.0133705148473382,0.9227129220962524
1.07287787614041e-05,0.9296793937683105
0.01165042445063591,0.9234275221824646
0.005155970808118582,0.9396615028381348
0.00639499444514513,0.8952311873435974
0.013433001935482025,0.9227129220962524
1.0490362910786644e-05,0.9296793937683105
0.011645592749118805,0.9243391156196594
0.005117187276482582,0.9389256834983826
0.0063806637190282345,0.8952311873435974
0.013495366089046001,0.9227129220962524
1.0371154530730564e-05,0.9296793937683105
0.011641447432339191,0.9252507090568542
0.005079204216599464,0.9389256834983826
0.006366346962749958,0.8952311873435974
0.013557898811995983,0.9227129220962524
1.0132738680113107e-05,0.9296793937683105
0.01163776870816946,0.9261622428894043
0.005041975993663073,0.9389256834983826
0.0063519952818751335,0.8952311873435974
0.013620073907077312,0.9227129220962524
1.0013530300057027e-05,0.9296793937683105
0.01163465529680252,0.9261622428894043
0.005005524028092623,0.9389256834983826
0.006337503902614117,0.8952311873435974
0.013682419434189796,0.9227129220962524
9.894321920000948e-06,0.9286453127861023
0.011632104404270649,0.9261622428894043
0.004969755653291941,0.9389256834983826
0.006322966422885656,0.8952311873435974
0.01374458335340023,0.9227129220962524
9.65590606938349e-06,0.9286453127861023
0.011629985645413399,0.9261622428894043
0.004934812430292368,0.9381898641586304
0.006308441516011953,0.8952311873435974
0.013806856237351894,0.9227129220962524
9.65590606938349e-06,0.9286453127861023
0.011628356762230396,0.9261622428894043
0.00490045640617609,0.9381898641586304
0.006293787155300379,0.8945086598396301
0.013868948444724083,0.9227129220962524
9.417489309271332e-06,0.9286453127861023
0.011627198196947575,0.9261622428894043
0.0048667374067008495,0.9381898641586304
0.006279204972088337,0.8952311873435974
0.013931268826127052,0.9227129220962524
9.179073458653875e-06,0.9286453127861023
0.01162643264979124,0.9261622428894043
0.004833654034882784,0.9381898641586304
0.00626458739861846,0.8952311873435974
0.01399317104369402,0.921135663986206
9.179073458653875e-06,0.9276111721992493
0.011626048013567924,0.9261622428894043
0.004801231436431408,0.9381898641586304
0.006249851547181606,0.8959537744522095
0.014055479317903519,0.921135663986206
9.059865078597795e-06,0.9286453127861023
0.011626106686890125,0.9261622428894043
0.004769373685121536,0.9381898641586304
0.006235259119421244,0.8966763019561768
0.014117368496954441,0.921135663986206
8.702239938429557e-06,0.9286453127861023
0.011626561172306538,0.9261622428894043
0.004738176241517067,0.9367181658744812
0.006220558658242226,0.8966763019561768
0.014179487712681293,0.921135663986206
8.702239938429557e-06,0.9286453127861023
0.011627350002527237,0.9261622428894043
0.0047074975445866585,0.9374539852142334
0.006205967627465725,0.8966763019561768
0.014241540804505348,0.921135663986206
8.583032467868179e-06,0.9286453127861023
0.01162848062813282,0.9261622428894043
0.004677360877394676,0.9374539852142334
0.006191386375576258,0.8966763019561768
0.014303469099104404,0.921135663986206
8.583032467868179e-06,0.9286453127861023
0.01162996981292963,0.9270738363265991
0.0046478137373924255,0.9367181658744812
0.006176816765218973,0.897398829460144
0.014365333132445812,0.921135663986206
8.22540732769994e-06,0.9286453127861023
0.011631769128143787,0.9270738363265991
0.00461873784661293,0.9367181658744812
0.006162235978990793,0.897398829460144
0.014427307061851025,0.921135663986206
8.22540732769994e-06,0.9286453127861023
0.011633851565420628,0.9270738363265991
0.004590203985571861,0.9367181658744812
0.006147760897874832,0.897398829460144
0.014489274471998215,0.921135663986206
8.106198947643861e-06,0.9286453127861023
0.01163632981479168,0.9270738363265991
0.004562119022011757,0.9367181658744812
0.0061332969926297665,0.897398829460144
0.014550887979567051,0.921135663986206
8.106198947643861e-06,0.9286453127861023
0.011639065109193325,0.9270738363265991
0.004534599371254444,0.9367181658744812
0.006118916440755129,0.897398829460144
0.014612781815230846,0.921135663986206
7.748573807475623e-06,0.9286453127861023
0.011642025783658028,0.9270738363265991
0.004507504403591156,0.9367181658744812
0.006104475352913141,0.897398829460144
0.01467414852231741,0.921135663986206
7.748573807475623e-06,0.9286453127861023
0.011645331978797913,0.9270738363265991
0.004480904899537563,0.9367181658744812
0.006090258248150349,0.897398829460144
0.014735797420144081,0.921135663986206
7.629365427419543e-06,0.9276111721992493
0.011648908257484436,0.9270738363265991
0.004454776644706726,0.9367181658744812
0.006075994111597538,0.897398829460144
0.014797323383390903,0.921135663986206
7.629365427419543e-06,0.9276111721992493
0.011652710847556591,0.927985429763794
0.0044290972873568535,0.9367181658744812
0.006061834748834372,0.897398829460144
0.014858612790703773,0.921135663986206
7.390948667307384e-06,0.9286453127861023
0.011656819842755795,0.9270738363265991
0.0044038426131010056,0.935982346534729
0.006047757808119059,0.8959537744522095
0.0149200689047575,0.921135663986206
7.152531907195225e-06,0.9286453127861023
0.01166116539388895,0.9270738363265991
0.00437908386811614,0.935982346534729
0.006033739540725946,0.8966763019561768
0.014981051906943321,0.921135663986206
7.033323527139146e-06,0.9286453127861023
0.011665781028568745,0.9270738363265991
0.004354606848210096,0.935982346534729
0.006019803695380688,0.8966763019561768
0.015042204409837723,0.921135663986206
7.033323527139146e-06,0.9286453127861023
0.011670609004795551,0.9252507090568542
0.004330650437623262,0.9367181658744812
0.006005983799695969,0.897398829460144
0.015103230252861977,0.9242902398109436
6.9141146923357155e-06,0.9286453127861023
0.011675658635795116,0.9252507090568542
0.004307070281356573,0.9367181658744812
0.005992186721414328,0.897398829460144
0.0151639049872756,0.9242902398109436
6.794906312279636e-06,0.9286453127861023
0.011680944822728634,0.9252507090568542
0.004283868707716465,0.9367181658744812
0.0059785437770187855,0.897398829460144
0.01522480696439743,0.9227129220962524
6.6756979322235566e-06,0.9286453127861023
0.011686492711305618,0.9252507090568542
0.004261044319719076,0.9367181658744812
0.005964993499219418,0.8981214165687561
0.015285410918295383,0.9227129220962524
6.6756979322235566e-06,0.9286453127861023
0.011692236177623272,0.9252507090568542
0.004238645546138287,0.9367181658744812
0.005951466504484415,0.8981214165687561
0.015345890074968338,0.9227129220962524
6.556489552167477e-06,0.9286453127861023
0.011698178015649319,0.9252507090568542
0.004216576460748911,0.9367181658744812
0.005938067566603422,0.8981214165687561
0.015406190417706966,0.9227129220962524
6.437280717364047e-06,0.9286453127861023
0.011704392731189728,0.9252507090568542
0.004194885492324829,0.9367181658744812
0.005924810189753771,0.8981214165687561
0.015466309152543545,0.9227129220962524
6.318072337307967e-06,0.9286453127861023
0.01171075738966465,0.9252507090568542
0.0041735488921403885,0.9367181658744812
0.005911633837968111,0.8981214165687561
